"Acute intermittent porphyria","affected enzyme= porphobilinogen deaminase (aka uroporphyrinogen-1-synthase), Accu= porphobilinogen, &-ALA, uroporphyrin in urine, symptoms= 5ps= painful abdomen, pink urine, polyneuropathy, psychological disturbances, precipitated by drugs. Treatment= glucose and heme"
"porphyria cutanea tarca","affected enzyme= uroporphyrinogen decarboxylase, accu= uroporphyrin ( tea colored urine), present= blistering cutaneous photosensitivity. "
"lead poisoning ","lead lines on gingivae ( burton's line) and on epiphyses of long bones on X-ray. Encephalopathy and Erythrocyte basophilic stippling. Abdominal colic and sideroblastic anemia. Drops= wrist and foot drop. Dimercaprol and EDTA 1st line of treatment. Succimer for kids. LEAD"
"Bernard-soulier disease","decrease platelet count, increase bleeding time, defect in platelet plug formation. Decrease Gp1b= defect in platelet-to-collagen adhesion"
"glanzmann's thrombasthemia","decrease GpIIb/IIIa"
"ITP","anti GpIIb/IIIa antibodies= peripheral platelet destruction. Increase megakeryocytes. "
"TTP= Thrombotic thrombocytopenic purpura","defect= ADAMTS13 ( vWF metalloprotease)= decrease degradation of vWF multimers. = increase platelet aggregation and thrombosis. Labs= schistocytes and increase LDH. Sym= pentad of neurologic and renal sym, fever, thrombocytopenia, microangiopathic hemolytic anemia."
"DIC","Sepsis (gram-negative), Trauma, Obstetric complications, acute Pancreatitis, Malignancy, Nephrotic syndrome, Transfusion."
,"STOP Making New Thrombi!"
"prothrombin gene mutation ","mutation in 3' untranslated region associated with venous clots. "
"ATIII deficiency ","inherited deficiency of antithrombin III, reduced increase in PTT after administration of heparin. "
"protein C and S deficiency ","idecrease ability to inactivate factor V and VIII. Increase risk of hemoorhagic skin necrosis following administration of warfarin. "
"Hodgkin’s","Presence of Reed-Sternberg cells (RS cells are CD30+ and CD15+ B-cell origin)
Localized, single group of nodes; extranodal rare; contiguous spread
Constitutional (“B”) signs/symptoms––low-grade fever, night sweats, weight loss
Mediastinal lymphadenopathy 50% of cases associated with EBV; bimodal distribution
––young and old; more common in men except for nodular sclerosing type Good prognosis = ↑ lymphocytes, ↓ RS"
,"Variants include lacunar cells in nodular sclerosis variant."
"Follicular lymphoma ","t(14;18) bcl-2 Expression, Most common (adult). Difficult to cure; indolent
course; bcl-2 inhibits apoptosis.CD 20+, ritaximAB"
"small non-cleaved NHL, burkitt's lymphoma  ","C-myc oncogene, EBV+, CD 21+, (8, 14). American= adult, AIDs, Abdormial ( mesentary colon) "
